# Start timestamp: 1761208149694
# Start time: 23.10.2025 10:29:09.694
# Duration: 00:32.484
# Sensor insoles: Left SN12940, Right SN12941
# Size: 6
# Recording type: normal
# Name: 251023_10:29:09
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
29.10	15.25	15.25	5.25	4.50	0.75	0.00	0.00	1.00	1.75	1.00	1.00	0.75	1.25	6.75	1.25	1.00	-0.190918	0.032227	0.989746	-1.330000	1.890000	0.070000	621.00	-0.190172	-0.020544	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.449219	0.433105	0.903809	16.940001	-53.340000	144.690002	0.00	0.000000	0.000000
29.20	14.75	14.00	5.25	4.00	0.50	0.00	0.00	1.25	1.25	0.75	1.25	0.75	1.25	6.75	1.00	0.25	-0.196289	0.024414	0.989258	-1.050000	2.100000	0.140000	583.00	-0.193941	-0.021584	0.75	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.751953	-0.405273	0.627441	-11.760000	15.190001	56.770000	11.00	0.000000	0.000000
29.30	13.75	12.75	3.75	3.75	0.50	0.25	0.00	1.00	1.25	0.25	0.75	0.75	1.00	5.75	1.25	0.75	-0.195801	0.033691	0.990234	-1.400000	2.520000	0.210000	520.00	-0.197516	-0.025585	4.50	1.50	0.50	0.25	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.00	0.00	4.75	0.00	0.25	-0.226074	0.034668	1.008301	-0.560000	-1.470000	3.010000	127.00	-0.070881	0.085987
29.40	11.75	10.50	3.50	2.75	0.50	0.25	0.00	0.50	1.00	0.50	1.00	0.75	0.75	5.50	1.25	0.75	-0.198730	0.031738	0.990723	-0.910000	1.330000	0.070000	449.00	-0.179852	-0.015082	5.00	2.25	1.00	1.00	0.00	0.00	0.00	0.00	0.50	0.50	0.25	0.25	0.25	5.75	0.25	0.00	-0.229980	0.038574	1.004395	-0.280000	-4.340000	2.800000	181.00	-0.060333	0.055905
29.50	11.25	7.75	3.25	2.75	0.50	0.00	0.00	0.50	1.25	1.00	1.25	0.50	0.50	6.25	1.25	0.50	-0.194824	0.027344	0.987793	-2.310000	1.890000	-0.140000	422.00	-0.145456	0.005733	4.75	3.25	1.00	1.50	0.00	0.00	0.00	0.25	1.00	0.50	1.25	0.75	1.25	6.50	1.00	0.50	-0.223145	0.040039	1.007812	0.210000	-4.480000	2.940000	250.00	-0.004258	-0.002727
29.60	11.00	7.50	3.25	1.75	0.50	0.00	0.00	0.25	1.25	0.75	0.00	1.00	0.75	6.75	1.75	0.50	-0.195801	0.024902	0.991211	-1.890000	1.540000	0.000000	401.00	-0.133751	0.014679	4.00	2.75	1.00	1.00	0.00	0.00	0.00	0.50	1.25	0.50	1.50	1.00	2.00	6.50	0.75	0.25	-0.218262	0.041992	0.999023	-1.190000	-3.220000	2.660000	247.00	0.031532	-0.015450
29.70	10.00	6.00	3.25	1.50	0.50	0.00	0.00	0.25	0.75	1.00	0.50	0.00	0.25	6.75	1.00	0.75	-0.197266	0.030762	0.985840	-2.030000	2.100000	0.140000	350.00	-0.137120	0.032081	4.00	2.75	1.00	1.50	0.25	0.25	0.00	1.50	1.00	0.75	2.00	1.25	3.50	6.50	1.25	1.00	-0.222168	0.038086	1.003906	-0.490000	-2.870000	2.870000	308.00	0.042313	-0.074789
29.80	8.25	4.75	2.75	1.00	0.25	0.00	0.00	0.25	0.50	0.50	0.50	0.50	0.50	6.75	1.25	0.75	-0.197266	0.025879	0.986816	-2.240000	3.290000	0.140000	304.00	-0.100433	0.024364	4.00	3.25	1.00	2.50	0.25	0.75	0.00	2.25	1.25	1.25	3.00	2.25	5.75	5.50	1.50	1.50	-0.224121	0.043945	1.006348	3.220000	-3.920000	3.430000	393.00	0.039871	-0.124754
29.90	5.00	2.75	1.50	0.50	0.00	0.00	0.00	0.25	1.00	1.00	0.00	0.00	0.00	6.25	1.25	0.25	-0.201660	0.021484	0.987793	-3.220000	2.520000	-0.140000	212.00	-0.020078	0.063784	0.00	0.50	0.00	1.00	0.00	2.25	0.00	5.75	0.75	1.00	4.25	5.75	11.50	3.50	1.00	3.50	-0.218262	0.075684	1.001465	2.030000	-1.680000	4.060000	450.00	0.140930	-0.270369
30.00	11.75	8.25	3.75	1.50	0.50	0.00	0.00	0.00	2.25	0.75	0.50	0.00	0.00	7.25	0.50	0.00	-0.209961	0.015625	0.979004	-3.500000	-1.470000	-0.140000	405.00	-0.159444	0.052509	0.00	0.00	0.00	0.25	0.00	1.50	0.00	4.75	0.00	1.25	4.75	6.25	11.25	4.00	1.25	4.00	-0.218750	0.069824	0.997070	-1.960000	-0.490000	3.290000	422.00	0.174950	-0.270599
30.10	18.00	17.50	5.50	3.75	0.75	0.00	0.25	0.25	2.50	1.25	0.75	0.25	0.00	7.75	1.25	0.25	-0.195312	0.016602	0.994629	-1.260000	-0.910000	0.210000	658.00	-0.206557	0.013199	0.25	0.25	0.00	0.75	0.00	0.50	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.25	0.00	-0.231445	0.063477	1.012207	-7.630000	-5.530000	-0.140000	29.00	0.000000	0.000000
30.20	16.50	16.25	5.50	3.75	0.50	0.00	0.25	0.25	3.75	1.00	0.50	0.00	0.00	7.50	1.25	0.25	-0.198242	0.016113	0.992676	-2.240000	1.540000	0.280000	633.00	-0.192526	0.022513	1.75	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.336914	-1.270996	0.964844	19.530001	-28.770000	-72.029999	30.00	0.000000	0.000000
30.30	16.00	15.75	5.25	3.75	0.75	0.00	0.50	0.25	3.75	1.00	1.00	0.25	0.00	7.75	0.75	0.50	-0.197754	0.013184	0.993164	-1.750000	0.700000	0.140000	633.00	-0.182724	0.022567	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.875977	0.020508	0.817871	-2.870000	4.690000	-385.140015	0.00	0.000000	0.000000
30.40	16.00	15.25	5.50	4.25	1.00	0.00	0.75	0.25	3.75	1.25	1.00	0.00	0.00	8.25	1.50	0.75	-0.197754	0.015137	0.988770	-1.960000	0.770000	0.350000	659.00	-0.167128	0.024162	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.293457	0.428711	1.022461	-26.250000	23.660000	-188.509995	0.00	0.000000	0.000000
30.50	14.75	14.25	5.25	3.75	1.00	0.00	0.50	0.00	3.75	1.25	0.75	0.25	0.25	8.25	0.50	0.75	-0.197266	0.014648	0.991211	-3.990000	4.340000	0.350000	608.00	-0.168155	0.028107	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.151855	0.761230	1.160156	171.360001	10.710000	24.150000	2.00	0.000000	0.000000
30.60	12.50	9.50	2.50	1.00	0.00	0.00	0.25	0.00	2.00	0.25	0.00	0.00	0.00	5.50	0.25	0.00	-0.204590	0.014648	1.010742	-9.240000	7.280000	0.490000	369.00	-0.211006	0.047122	5.75	3.25	1.00	1.00	0.00	0.00	0.00	0.00	0.50	0.25	0.25	0.25	0.00	4.50	0.00	0.00	-0.236816	0.029297	0.995605	-1.750000	-2.800000	2.730000	179.00	-0.142413	0.046925
30.70	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.022461	1.194336	1.067871	-58.170002	-17.780001	89.110001	14.00	0.000000	0.000000	9.50	9.25	3.75	3.75	0.50	0.25	0.00	0.50	2.75	1.00	2.50	1.00	1.25	9.75	1.00	1.25	-0.223633	0.037598	1.009277	-0.210000	-12.950000	2.380000	521.00	-0.077183	-0.002564
30.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.377441	0.375488	0.634277	-80.500000	-17.080000	341.390015	0.00	0.000000	0.000000	10.50	10.50	4.50	5.50	0.75	1.50	0.25	2.50	3.00	1.25	4.25	2.75	5.00	10.50	1.25	2.75	-0.205566	0.037598	1.004883	2.450000	-4.620000	3.220000	731.00	-0.051493	-0.064647
30.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.111328	-0.352051	1.071777	-17.360001	-5.110000	147.559998	0.00	0.000000	0.000000	6.25	6.50	3.00	4.50	0.50	2.50	0.00	3.75	2.00	1.75	3.50	4.00	7.25	9.00	1.50	3.00	-0.205566	0.051270	1.005371	1.540000	-1.680000	2.940000	647.00	0.004875	-0.119235
31.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.208984	0.215820	0.823242	36.680000	11.340000	74.059998	0.00	0.000000	0.000000	5.75	5.25	2.50	4.50	0.50	3.50	0.00	4.50	1.75	1.25	4.25	4.25	8.25	8.75	1.50	2.75	-0.208984	0.056641	1.009766	0.210000	-2.800000	2.520000	654.00	0.016350	-0.140261
31.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.812012	-0.368164	0.810547	18.340000	-29.330000	-46.970001	0.00	0.000000	0.000000	5.75	4.50	2.00	4.00	0.50	4.25	0.00	5.00	1.50	1.25	4.25	5.00	9.00	8.75	1.25	3.75	-0.208496	0.053711	0.999023	-0.910000	-2.730000	2.520000	667.00	0.028140	-0.155639
31.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.146484	-0.049316	0.987793	0.490000	-2.450000	-28.770000	0.00	0.000000	0.000000	5.25	3.75	2.00	3.75	0.50	3.75	0.00	5.25	1.25	1.00	4.75	5.25	10.00	8.25	1.75	3.75	-0.208984	0.059570	1.001465	0.420000	-2.240000	2.730000	662.00	0.042654	-0.167485
31.30	3.00	1.00	0.00	0.25	0.00	0.00	0.00	0.00	0.50	0.50	0.25	0.00	0.00	2.75	0.50	0.25	-0.201660	0.015625	0.993652	-0.490000	2.380000	-0.070000	95.00	-0.015610	0.072784	3.25	1.75	1.75	2.50	0.50	4.00	0.00	6.00	0.75	1.00	5.75	6.75	11.75	8.25	2.25	4.00	-0.211914	0.062500	1.009766	0.770000	-1.260000	2.800000	662.00	0.091081	-0.195696
31.40	3.50	2.25	1.00	0.25	0.00	0.00	0.00	0.00	2.00	0.75	0.25	0.00	0.00	6.25	0.50	0.25	-0.203125	0.013672	0.992676	0.210000	-0.560000	0.070000	183.00	0.040181	0.100744	0.00	0.00	0.00	0.25	0.00	3.00	0.00	5.75	1.25	1.25	6.25	7.50	13.00	8.25	2.00	4.75	-0.211426	0.073730	1.008301	0.210000	0.770000	1.960000	575.00	0.185333	-0.225450
31.50	7.00	5.00	2.00	1.00	0.25	0.00	0.25	0.25	4.00	1.25	1.25	0.50	0.00	8.00	1.25	0.25	-0.197266	0.018555	0.994141	0.840000	-4.200000	0.210000	359.00	-0.009477	0.067144	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.50	6.25	7.50	12.50	7.50	2.25	5.00	-0.237793	0.081543	1.020996	-1.400000	12.040000	1.890000	457.00	0.229478	-0.233125
31.60	12.00	11.25	4.00	2.50	0.75	0.00	0.25	0.50	4.25	1.25	1.50	0.75	0.50	7.75	1.25	1.00	-0.187988	0.025391	0.990723	1.330000	-3.990000	0.700000	547.00	-0.112080	0.022797	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.75	5.00	5.75	7.25	6.75	2.25	4.50	-0.303711	0.081055	1.061523	6.370000	71.820000	1.050000	319.00	0.273312	-0.174099
31.70	14.75	16.00	5.50	5.50	0.75	0.00	0.50	1.00	4.25	1.75	2.00	1.00	1.25	7.75	1.50	1.00	-0.180664	0.028320	0.988281	0.420000	-1.190000	0.350000	717.00	-0.143882	-0.007621	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	2.00	0.50	0.00	-0.489746	0.175293	1.219238	16.590000	125.510002	-4.130000	27.00	0.000000	0.000000
31.80	12.50	13.00	5.00	4.00	0.75	0.25	0.25	1.25	3.75	2.00	2.50	1.25	1.50	7.25	1.75	1.00	-0.179688	0.030762	0.991211	-0.210000	0.770000	0.210000	645.00	-0.114623	-0.013328	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.429199	0.204102	1.061035	-71.470001	-41.299999	-71.470001	0.00	0.000000	0.000000
31.90	12.50	12.00	4.75	4.50	1.00	0.75	0.50	1.75	3.75	2.25	3.00	1.75	2.50	7.75	1.75	1.25	-0.175293	0.037109	0.991699	0.700000	-0.700000	0.560000	689.00	-0.093563	-0.026725	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.034180	0.430176	0.987793	-22.540001	-111.580002	24.219999	0.00	0.000000	0.000000
32.00	11.50	11.50	4.50	4.50	1.00	1.00	0.25	3.00	3.50	2.50	3.50	2.50	4.00	7.50	1.75	1.50	-0.173828	0.038086	0.990234	0.490000	-0.700000	0.420000	716.00	-0.074290	-0.056491	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.474609	0.151855	1.236328	39.340000	-118.020004	103.459999	0.00	0.000000	0.000000
32.10	9.00	7.25	4.25	3.75	1.25	1.75	0.25	4.00	3.75	3.00	4.25	3.75	5.25	8.25	2.50	1.75	-0.167969	0.041992	0.996094	0.420000	-1.330000	0.210000	723.00	-0.008827	-0.072952	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.609863	0.027344	1.144043	54.040001	-87.290001	7.910000	0.00	0.000000	0.000000
32.20	5.00	4.50	3.25	2.50	1.00	2.25	0.25	4.50	4.00	3.75	5.00	4.75	6.25	9.25	3.50	2.75	-0.165039	0.046387	0.987793	-0.280000	-0.000000	0.140000	702.00	0.071003	-0.091437	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.642578	-0.339844	1.113770	64.400002	-40.389999	-32.619999	0.00	0.000000	0.000000
32.30	1.00	0.00	1.00	0.25	0.50	2.25	0.25	5.00	5.00	5.00	7.00	6.25	8.00	12.00	3.75	3.50	-0.169434	0.045898	0.992188	0.910000	3.290000	-0.280000	678.00	0.198694	-0.102197	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.171387	0.188965	1.318848	-74.620003	58.450001	2.870000	0.00	0.000000	0.000000
32.40	0.00	0.00	0.25	0.00	0.00	0.00	0.00	3.25	4.50	5.25	7.75	7.00	8.75	13.50	3.75	3.75	-0.193359	0.056152	1.005371	5.670000	36.750000	-2.520000	624.00	0.252434	-0.095988	6.25	5.50	0.25	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.245605	0.002441	1.210449	-14.770000	81.129997	-9.660000	135.00	-0.400635	-0.019127
32.50																										9.50	9.50	1.00	3.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.50	0.25	0.00	0.00	0.50	-0.229492	0.043945	1.038574	-16.240000	29.750000	3.290000	269.00	-0.347200	-0.062671
